2017-03-28 17:08:30,117 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:46,142 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=signalIsLost, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9577, timeStamp=20170328170845.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:46,142 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:46,143 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdky-EF8tR-YqvwgN
2017-03-28 17:08:46,143 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=signalIsLost, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9577, timeStamp=20170328170845.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:46,144 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@785c0319
2017-03-28 17:08:46,144 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:08:46,145 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9577, timeStamp=20170328170845.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:08:46,145 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:08:46,147 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdkzBEF8tR-YqvwgO
2017-03-28 17:08:48,142 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@5dd1bdc
2017-03-28 17:08:48,142 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:08:48,143 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=rslIsExceeded, severity=Major, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9578, timeStamp=20170328170847.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:48,143 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:48,145 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdlSQEF8tR-YqvwgP
2017-03-28 17:08:48,145 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=rslIsExceeded, severity=Major, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9578, timeStamp=20170328170847.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:48,145 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/rslIsExceeded
2017-03-28 17:08:48,146 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/rslIsExceeded
2017-03-28 17:08:48,147 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@1a92cddb
2017-03-28 17:08:48,147 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:08:48,147 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9578, timeStamp=20170328170847.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:08:48,148 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:08:48,149 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdlSUEF8tR-YqvwgQ
2017-03-28 17:08:50,150 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@d53f991
2017-03-28 17:08:50,150 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:08:50,151 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=rslIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9579, timeStamp=20170328170849.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:50,151 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:50,153 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdlxnEF8tR-YqvwgR
2017-03-28 17:08:50,153 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=rslIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9579, timeStamp=20170328170849.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:50,154 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@7ca6a6a
2017-03-28 17:08:50,154 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:08:50,155 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9579, timeStamp=20170328170849.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:08:50,155 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:08:50,156 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdlxrEF8tR-YqvwgS
2017-03-28 17:08:51,974 | INFO  | management][T#2] | decider                          | 309 - org.apache.servicemix.bundles.elasticsearch - 2.2.0.1 | [sdnlabodl2n1] low disk watermark [85%] exceeded on [MHxSPp7FT4eikQLmoBJvVA][sdnlabodl2n1][/home/herbert/odl/distribution-karaf-0.5.1-Boron-SR1/etc/sdnlabodl2/nodes/0] free: 2.6gb[12.8%], replicas will not be assigned to this node
2017-03-28 17:08:52,152 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@351a16af
2017-03-28 17:08:52,153 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:08:52,154 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=temperatureIsExceeded, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9580, timeStamp=20170328170851.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:52,154 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:52,164 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdmQ6EF8tR-YqvwgT
2017-03-28 17:08:52,165 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=temperatureIsExceeded, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9580, timeStamp=20170328170851.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:52,165 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/temperatureIsExceeded
2017-03-28 17:08:52,166 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/temperatureIsExceeded
2017-03-28 17:08:52,167 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@21761417
2017-03-28 17:08:52,167 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:08:52,168 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9580, timeStamp=20170328170851.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:08:52,168 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:08:52,171 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdmRJEF8tR-YqvwgU
2017-03-28 17:08:54,158 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@54038772
2017-03-28 17:08:54,158 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:08:54,159 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=temperatureIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9581, timeStamp=20170328170853.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:54,159 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:54,161 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdmwPEF8tR-YqvwgV
2017-03-28 17:08:54,161 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=temperatureIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9581, timeStamp=20170328170853.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:54,162 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@7f265151
2017-03-28 17:08:54,162 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:08:54,163 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9581, timeStamp=20170328170853.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:08:54,163 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:08:54,164 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdmwTEF8tR-YqvwgW
2017-03-28 17:08:56,160 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@5c545fba
2017-03-28 17:08:56,160 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:08:56,161 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=modemIsFaulty, severity=Warning, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9582, timeStamp=20170328170855.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:56,161 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:08:56,163 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVdnPiEF8tR-YqvwgX
2017-03-28 17:08:56,163 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=modemIsFaulty, severity=Warning, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9582, timeStamp=20170328170855.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:08:56,163 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/modemIsFaulty
2017-03-28 17:08:56,164 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/modemIsFaulty
2017-03-28 17:08:56,165 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@73f49273
2017-03-28 17:08:56,165 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:08:56,166 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9582, timeStamp=20170328170855.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:08:56,166 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:08:56,167 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVdnPmEF8tR-YqvwgY
2017-03-28 17:08:58,162 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@1e091295
2017-03-28 17:08:58,162 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:08:58,163 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=modemIsFaulty, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9583, timeStamp=20170328170858.0Z, objectId=LP-MWPS-ifIndex1]]
